syslog_key|data_source_id|syslog_id|device_type1_key|authentityid|severity_number|severity|syslogtimestamp|syslogdate|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|devicename|deviceip|proxyip|description|mnemonic|facility|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|count
187839|172.25.124.244|600011|0|9470461|3|Error|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
187834|172.25.124.244|600006|2|185234|3|Error|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187878|172.25.124.244|600050|19|9470510|3|Error|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187867|172.25.124.244|600039|5|185333|3|Error|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187866|172.25.124.244|600038|1|185185|3|Error|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187887|172.25.124.244|600059|4|185332|3|Error|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187827|172.25.124.244|599999|3|185283|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187880|172.25.124.244|600052|19|9470510|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187870|172.25.124.244|600042|1|185185|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187836|172.25.124.244|600008|2|185234|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187868|172.25.124.244|600040|5|185333|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187845|172.25.124.244|600017|0|9470461|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
187888|172.25.124.244|600060|4|185332|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187856|172.25.124.244|600028|6|185334|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187851|172.25.124.244|600023|7|185335|6|Informational|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187821|172.25.124.244|599993|3|185283|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187844|172.25.124.244|600016|7|185335|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187863|172.25.124.244|600035|1|185185|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187835|172.25.124.244|600007|0|9470461|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187862|172.25.124.244|600034|5|185333|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187874|172.25.124.244|600046|19|9470510|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187885|172.25.124.244|600057|4|185332|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187826|172.25.124.244|599998|2|185234|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187829|172.25.124.244|600001|6|185334|5|Notice|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187823|172.25.124.244|599995|3|185283|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187886|172.25.124.244|600058|4|185332|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187875|172.25.124.244|600047|19|9470510|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187832|172.25.124.244|600004|2|185234|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187837|172.25.124.244|600009|0|9470461|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
187838|172.25.124.244|600010|6|185334|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187865|172.25.124.244|600037|5|185333|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187864|172.25.124.244|600036|1|185185|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187848|172.25.124.244|600020|7|185335|4|Warning|2015-08-23 02:07:02|2015-08-23|23|8|3|2015|34|2015|2|7|2|7623|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187941|172.25.124.244|600113|0|9470461|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187947|172.25.124.244|600119|5|185333|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System encounter Critical issue, change state to Down|DOWN|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187934|172.25.124.244|600106|6|185334|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System encounter Critical issue, change state to Down|DOWN|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187929|172.25.124.244|600101|3|185283|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System encounter Critical issue, change state to Down|DOWN|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187921|172.25.124.244|600093|7|185335|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System encounter Critical issue, change state to Down|DOWN|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187918|172.25.124.244|600090|1|185185|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System encounter Critical issue, change state to Down|DOWN|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187915|172.25.124.244|600087|4|185332|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System encounter Critical issue, change state to Down|DOWN|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187958|172.25.124.244|600130|19|9470510|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System encounter Critical issue, change state to Down|DOWN|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187962|172.25.124.244|600134|2|185234|1|Alert|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System encounter Critical issue, change state to Down|DOWN|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187957|172.25.124.244|600129|19|9470510|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187917|172.25.124.244|600089|1|185185|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187914|172.25.124.244|600086|7|185335|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187927|172.25.124.244|600099|3|185283|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187910|172.25.124.244|600082|4|185332|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187932|172.25.124.244|600104|6|185334|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187961|172.25.124.244|600133|2|185234|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187946|172.25.124.244|600118|5|185333|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187940|172.25.124.244|600112|0|9470461|2|Critical|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
187925|172.25.124.244|600097|6|185334|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187936|172.25.124.244|600108|5|185333|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187897|172.25.124.244|600069|7|185335|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187907|172.25.124.244|600079|3|185283|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187893|172.25.124.244|600065|4|185332|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187945|172.25.124.244|600117|19|9470510|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187892|172.25.124.244|600064|0|9470461|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187894|172.25.124.244|600066|1|185185|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187949|172.25.124.244|600121|2|185234|7|Debug|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187922|172.25.124.244|600094|7|185335|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System emergency  Critical issue, system is Down|DOWN|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187923|172.25.124.244|600095|1|185185|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System emergency  Critical issue, system is Down|DOWN|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187919|172.25.124.244|600091|4|185332|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System emergency  Critical issue, system is Down|DOWN|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187951|172.25.124.244|600123|5|185333|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System emergency  Critical issue, system is Down|DOWN|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187933|172.25.124.244|600105|3|185283|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System emergency  Critical issue, system is Down|DOWN|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187935|172.25.124.244|600107|6|185334|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System emergency  Critical issue, system is Down|DOWN|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187960|172.25.124.244|600132|19|9470510|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System emergency  Critical issue, system is Down|DOWN|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187943|172.25.124.244|600115|0|9470461|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187963|172.25.124.244|600135|2|185234|0|Emergency|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System emergency  Critical issue, system is Down|DOWN|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187904|172.25.124.244|600076|0|9470461|3|Error|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
187955|172.25.124.244|600127|2|185234|3|Error|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187905|172.25.124.244|600077|4|185332|3|Error|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187909|172.25.124.244|600081|1|185185|3|Error|2015-08-23 02:12:10|2015-08-23|23|8|3|2015|34|2015|2|12|10|7931|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
