syslog_key|data_source_id|syslog_id|device_type1_key|authentityid|severity_number|severity|syslogtimestamp|syslogdate|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|devicename|deviceip|proxyip|description|mnemonic|facility|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|count
9013|172.25.124.232|9085|11|185339|2|Critical|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181191_10.114.8.18|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9012|172.25.124.232|9084|4|185332|2|Critical|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181184_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9057|172.25.124.232|9129|8|185336|2|Critical|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181188_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9008|172.25.124.232|9080|2|185234|2|Critical|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9006|172.25.124.232|9078|1|185185|2|Critical|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8993|172.25.124.232|9065|9|185337|2|Critical|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181189_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9025|172.25.124.232|9097|6|185334|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9028|172.25.124.232|9100|5|185333|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
8977|172.25.124.232|9049|9|185337|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181189_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9031|172.25.124.232|9103|3|185283|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8978|172.25.124.232|9050|7|185335|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181187_10.114.8.10|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
8980|172.25.124.232|9052|2|185234|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8982|172.25.124.232|9054|4|185332|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181184_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
8984|172.25.124.232|9056|1|185185|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8985|172.25.124.232|9057|11|185339|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181191_10.114.8.18|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9051|172.25.124.232|9123|10|185338|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181190_10.114.8.17|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9049|172.25.124.232|9121|8|185336|7|Debug|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181188_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9060|172.25.124.232|9132|8|185336|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System emergency  Critical issue, system is Down|DOWN|SYS|181188_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9048|172.25.124.232|9120|3|185283|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System emergency  Critical issue, system is Down|DOWN|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9047|172.25.124.232|9119|5|185333|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System emergency  Critical issue, system is Down|DOWN|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9015|172.25.124.232|9087|1|185185|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System emergency  Critical issue, system is Down|DOWN|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9018|172.25.124.232|9090|9|185337|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System emergency  Critical issue, system is Down|DOWN|SYS|181189_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9039|172.25.124.232|9111|6|185334|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System emergency  Critical issue, system is Down|DOWN|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9021|172.25.124.232|9093|4|185332|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System emergency  Critical issue, system is Down|DOWN|SYS|181184_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9022|172.25.124.232|9094|11|185339|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|System emergency  Critical issue, system is Down|DOWN|SYS|181191_10.114.8.18|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9064|172.25.124.232|9136|10|185338|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|System emergency  Critical issue, system is Down|DOWN|SYS|181190_10.114.8.17|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9023|172.25.124.232|9095|2|185234|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System emergency  Critical issue, system is Down|DOWN|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9024|172.25.124.232|9096|7|185335|0|Emergency|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|System emergency  Critical issue, system is Down|DOWN|SYS|181187_10.114.8.10|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9059|172.25.124.232|9131|10|185338|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181190_10.114.8.17|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
8983|172.25.124.232|9055|9|185337|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181189_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
8999|172.25.124.232|9071|2|185234|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9041|172.25.124.232|9113|3|185283|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9000|172.25.124.232|9072|4|185332|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181184_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9035|172.25.124.232|9107|5|185333|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9029|172.25.124.232|9101|6|185334|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
8994|172.25.124.232|9066|1|185185|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9055|172.25.124.232|9127|8|185336|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181188_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9002|172.25.124.232|9074|7|185335|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181187_10.114.8.10|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9004|172.25.124.232|9076|11|185339|3|Error|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181191_10.114.8.18|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9056|172.25.124.232|9128|8|185336|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181188_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9001|172.25.124.232|9073|1|185185|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8987|172.25.124.232|9059|9|185337|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181189_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9005|172.25.124.232|9077|2|185234|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9032|172.25.124.232|9104|6|185334|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9061|172.25.124.232|9133|10|185338|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181190_10.114.8.17|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9040|172.25.124.232|9112|5|185333|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9043|172.25.124.232|9115|3|185283|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9010|172.25.124.232|9082|7|185335|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181187_10.114.8.10|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9009|172.25.124.232|9081|4|185332|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181184_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9007|172.25.124.232|9079|11|185339|6|Informational|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181191_10.114.8.18|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
9050|172.25.124.232|9122|8|185336|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181188_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9053|172.25.124.232|9125|10|185338|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181190_10.114.8.17|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
8979|172.25.124.232|9051|9|185337|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181189_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9026|172.25.124.232|9098|6|185334|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9030|172.25.124.232|9102|5|185333|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
9034|172.25.124.232|9106|3|185283|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8986|172.25.124.232|9058|7|185335|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181187_10.114.8.10|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
8991|172.25.124.232|9063|4|185332|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181184_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
8990|172.25.124.232|9062|11|185339|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181191_10.114.8.18|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
8989|172.25.124.232|9061|1|185185|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8988|172.25.124.232|9060|2|185234|5|Notice|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8981|172.25.124.232|9053|9|185337|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181189_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
8992|172.25.124.232|9064|1|185185|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
9054|172.25.124.232|9126|10|185338|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181190_10.114.8.17|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
8995|172.25.124.232|9067|11|185339|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181191_10.114.8.18|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|15.3(3)S|1
8996|172.25.124.232|9068|2|185234|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
8997|172.25.124.232|9069|4|185332|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181184_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
8998|172.25.124.232|9070|7|185335|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181187_10.114.8.10|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
9052|172.25.124.232|9124|8|185336|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181188_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
9036|172.25.124.232|9108|3|185283|4|Warning|2015-08-26 23:47:36|2015-08-26|26|8|3|2015|35|2015|23|47|36|85657|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|15.3(3)S|1
