if_utilization_key|interface_type1_key|device_type1_key|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|ifindex|ifname|iffullname|ifdescr|ifspeed|iftype|macaddress|adminstatus|operstatus|date|time_key|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|num_samples|times_in_util_greater_than_50|times_in_util_greater_than_75|times_in_util_greater_than_90|times_out_util_greater_than_50|times_out_util_greater_than_75|times_out_util_greater_than_90|max_input_utilization|max_output_utilization|pctl95_input_utilization|pctl95_output_utilization|avg_input_utilization|avg_output_utilization|max_in_errors|max_in_discards|max_out_errors|max_out_discards|avg_in_errors|avg_in_discards|avg_out_errors|avg_out_discards|max_in_octets_rate|max_out_octets_rate|pctl95_in_octets_rate|pctl95_out_octets_rate|avg_in_octets_rate|avg_out_octets_rate
269|950|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|29|FastEthernet4/26|FastEthernet4/26@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d9|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|43|62|41.65|48.05|17.3|16.7|53|47|48|55|24|22|21|25|5463576|7864238|5260677|6070380|2185853|2123498
270|951|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|30|FastEthernet4/27|FastEthernet4/27@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:da|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|47|64|40.7|55.9|16.6|20.5|47|55|54|54|22|25|23|23|5877483|8029801|5095198|7052529|2089271|2591677
271|952|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|35|FastEthernet4/32|FastEthernet4/32@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:df|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|2|0|0|37|60|35.2|55.5|15.3|19.7|54|55|55|54|25|22|23|23|4702970|7590759|4486468|7043295|1943081|2504193
272|953|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|34|FastEthernet4/31|FastEthernet4/31@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:de|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|3|0|0|2|0|0|64|57|63.55|55.65|26.6|21.7|47|54|55|54|22|24|23|23|8029801|7201986|7992549|7052979|3345763|2759655
237|918|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|12|FastEthernet4/9|FastEthernet4/9@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c8|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|3|0|0|1|0|0|63|52|62.55|47.5|23.2|19|46|54|55|54|20|26|25|21|7947019|6539735|7860959|5973092|2927903|2410965
238|919|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|11|FastEthernet4/8|FastEthernet4/8@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c7|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|50|56|48.65|52.85|19.5|18.6|48|55|55|55|21|25|23|23|6291390|7095709|6105132|6659262|2457385|2359040
239|920|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|92|unrouted VLAN 100|unrouted VLAN 100@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
240|921|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|90|unrouted VLAN 75|unrouted VLAN 75@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
241|922|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|89|unrouted VLAN 71|unrouted VLAN 71@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
242|923|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|105|unrouted VLAN 305|unrouted VLAN 305@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
243|924|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|104|unrouted VLAN 304|unrouted VLAN 304@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
244|925|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|103|unrouted VLAN 303|unrouted VLAN 303@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
245|926|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|102|unrouted VLAN 302|unrouted VLAN 302@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
246|927|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|101|unrouted VLAN 301|unrouted VLAN 301@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
247|928|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|100|unrouted VLAN 300|unrouted VLAN 300@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
248|929|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|106|unrouted VLAN 306|unrouted VLAN 306@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
249|930|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|82|unrouted VLAN 82|unrouted VLAN 82@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
250|931|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|81|unrouted VLAN 81|unrouted VLAN 81@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
251|932|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|114|unrouted VLAN 600|unrouted VLAN 600@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
252|933|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|84|unrouted VLAN 500|unrouted VLAN 500@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
253|934|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|74|unrouted VLAN 1005|unrouted VLAN 1005@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
254|935|19|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|73|unrouted VLAN 1004|unrouted VLAN 1004@Cisco_10.114.2.1|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
435|1122|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|74|unrouted VLAN 1005|unrouted VLAN 1005@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
436|1123|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|73|unrouted VLAN 1004|unrouted VLAN 1004@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
437|1124|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|109|unrouted VLAN 411|unrouted VLAN 411@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
438|1125|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|112|unrouted VLAN 511|unrouted VLAN 511@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
439|1126|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|113|unrouted VLAN 521|unrouted VLAN 521@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
440|1127|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|64|SPAN SP Interface|SPAN SP Interface@Cisco_10.114.2.4|Unknown|1000000000|1||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
441|1128|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|65|Loopback100|Loopback100@Cisco_10.114.2.4|Unknown|8000000000|24||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
442|1129|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|52|GigabitEthernet5/1|GigabitEthernet5/1@Cisco_10.114.2.4|Unknown|1000000000|6|00:0d:bd:72:20:c0|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|59|47|51.35|46.1|20|18.8|53|48|54|54|24|22|22|25|74519230|58948863|64636145|58043602|25162501|23867845
443|1130|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|104|unrouted VLAN 304|unrouted VLAN 304@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
444|1131|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|105|unrouted VLAN 305|unrouted VLAN 305@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
445|1132|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|102|unrouted VLAN 302|unrouted VLAN 302@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
446|1133|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|103|unrouted VLAN 303|unrouted VLAN 303@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
447|1134|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|100|unrouted VLAN 300|unrouted VLAN 300@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
448|1135|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|101|unrouted VLAN 301|unrouted VLAN 301@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
449|1136|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|94|unrouted VLAN 201|unrouted VLAN 201@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
450|1137|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|95|unrouted VLAN 202|unrouted VLAN 202@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
451|1138|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|93|unrouted VLAN 200|unrouted VLAN 200@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
452|1139|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|98|unrouted VLAN 205|unrouted VLAN 205@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
417|1104|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|35|FastEthernet4/32|FastEthernet4/32@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:df|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|47|55|44.75|50.05|18.5|19.1|55|55|55|47|22|25|25|22|5922865|6930693|5633813|6291220|2342402|2418521
418|1105|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|36|FastEthernet4/33|FastEthernet4/33@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:e0|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|48|50|46.65|48.65|18.6|19.8|55|47|54|48|25|21|25|22|6060606|6288819|5895214|6132118|2354031|2503599
419|1106|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|37|FastEthernet4/34|FastEthernet4/34@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:e1|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|54|44|46.35|43.1|18.8|18.8|48|53|54|54|22|24|23|23|6754658|5528846|5842466|5417103|2377886|2373661
420|1107|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|19|FastEthernet4/16|FastEthernet4/16@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:cf|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|54|52|51.3|49.75|20.9|18.6|53|55|55|54|22|24|24|23|6848184|6600660|6506886|6320580|2655416|2358841
421|1108|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|18|FastEthernet4/15|FastEthernet4/15@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:ce|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|54|50|52.2|48.2|20.6|20|54|55|54|54|23|23|23|23|6765676|6366459|6551090|6100562|2605923|2539625
422|1109|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|17|FastEthernet4/14|FastEthernet4/14@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:cd|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|2|0|0|57|56|53.85|53.3|19.5|19.8|54|55|54|55|23|24|22|24|7131410|7013201|6752244|6687229|2471461|2511760
423|1110|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|16|FastEthernet4/13|FastEthernet4/13@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:cc|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|62|49|55.25|49|19.8|18.2|55|55|55|48|24|22|24|23|7772435|6188118|6940128|6161729|2498971|2316074
424|1111|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|22|FastEthernet4/19|FastEthernet4/19@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d2|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|0|0|0|58|38|54.4|37.1|21.1|16.8|54|55|55|54|24|23|23|23|7291666|4807692|6869327|4679736|2666205|2116888
425|1112|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|21|FastEthernet4/18|FastEthernet4/18@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d1|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|2|0|0|40|56|39.55|54.2|17.9|22.2|55|48|54|54|24|22|23|24|5027548|7065217|5000728|6856166|2259741|2802329
426|1113|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|20|FastEthernet4/17|FastEthernet4/17@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d0|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|0|0|0|60|46|56.85|41.05|21.2|17.6|48|48|54|55|23|23|22|24|7590759|5785123|7167706|5186768|2675654|2225262
427|1114|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|25|FastEthernet4/22|FastEthernet4/22@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d5|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|3|0|0|1|0|0|64|58|62.2|53.05|23.7|20.6|47|54|55|48|22|24|24|22|8003300|7343234|7791238|6694058|2980139|2618204
428|1115|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|26|FastEthernet4/23|FastEthernet4/23@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d6|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|2|0|0|53|55|45.8|52.75|16.4|23.2|54|55|55|54|23|24|23|23|6650641|6909937|5754126|6651705|2075733|2923167
429|1116|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|23|FastEthernet4/20|FastEthernet4/20@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d3|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|2|0|0|59|53|55.85|51.65|21.3|19|55|55|54|54|23|24|23|24|7375776|6730769|6989845|6522171|2686628|2415086
430|1117|20|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|24|FastEthernet4/21|FastEthernet4/21@Cisco_10.114.2.3|Unknown|100000000|6|00:11:21:0c:57:d4|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|56|57|51.5|51.6|21.1|21.6|54|55|55|55|22|24|23|23|7051282|7178217|6512502|6498485|2669233|2729216
431|1118|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|118|unrouted VLAN 1000|unrouted VLAN 1000@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
432|1119|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|84|unrouted VLAN 500|unrouted VLAN 500@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
433|1120|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|75|unrouted VLAN 1003|unrouted VLAN 1003@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
434|1121|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|72|unrouted VLAN 1002|unrouted VLAN 1002@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
471|1158|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|81|unrouted VLAN 81|unrouted VLAN 81@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
472|1159|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|110|unrouted VLAN 421|unrouted VLAN 421@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
473|1160|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|91|unrouted VLAN 88|unrouted VLAN 88@Cisco_10.114.2.4|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
474|1161|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|3|GigabitEthernet2/3|GigabitEthernet2/3@Cisco_10.114.2.4|Unknown|1000000000|6|00:0e:84:80:00:06|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|51|57|42|52.5|16.4|21.2|55|53|54|48|24|22|24|22|64102564|71314102|52992896|65882912|20843570|26719535
475|1162|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|2|GigabitEthernet2/2|GigabitEthernet2/2@Cisco_10.114.2.4|Unknown|1000000000|6|00:0e:84:80:00:05|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|53|44|51.2|40.4|20.2|17.6|54|54|54|54|23|23|23|24|67471590|55338541|65087123|51213224|25654470|22304706
